Sentence,Global Reporting Initiative,Integrated Reporting,Task Force on Climate-related Financial Disclosure
"Report Review Panel
January 31, 2023
ID More in this report Sustainability at Shell I About our data I Our standards and policies I GRI table 
@ More on Shell websites Our strategy: Powering Progress I Voluntary reporting standards and ESG ratings
10 Shell Sustainability Report 2022",0.5909689664840698,0.3478580117225647,0.06117303669452667
"Sustainability at Achieving net-zero
Shell Our core values emissions Respecting nature Powering livesGenerating
shareholder valueOur performance
data Ck «- =
12 Business ethics and transparency
14 Our response to the war in Ukraine
15 SafetyLiving by our core 
values
Our Powering Progress strategy is underpinned by our core 
values of honesty, integrity and respect for people, andjour 
focus on safety.",0.4498811662197113,0.32341504096984863,0.2267037332057953
"This includes our commitment to doing business 
in an ethical and transparent way.",0.38946571946144104,0.31934496760368347,0.2911893129348755
11 Shell Sustainability Report 2022,0.7785782217979431,0.11097490787506104,0.11044687032699585
"Sustainability at Achieving net-zero
Shell Our core values emissions Respecting nature Powering livesGenerating
shareholder valueOur performance
data Ck «- =
Business ethics and transparency
Ethical leadership
POWERING PROGRESS
Powering Progress is underpinned by our core values of honesty, integrity and respect for people, and our focus on safety.",0.5144859552383423,0.2957761287689209,0.18973790109157562
"This includes 
our commitment to doing business in an ethical and transparent way.",0.38182514905929565,0.31243592500686646,0.3057389259338379
"Our core values of honesty, integrity and respect for people underpin our work with employees, customers, investors, contractors, suppliers, non­
governmental organisations, the communities where we operate and others.",0.4448453187942505,0.37605148553848267,0.17910316586494446
"The Shell General Business Principles set out our core values, our 
responsibilities and the principles and behaviours that guide how we do business.",0.40291526913642883,0.3864915072917938,0.21059320867061615
"When entering a joint venture operated by a partner, we 
expect them to apply standards and processes, or principles, that are substantially equivalent to our own.",0.44501224160194397,0.3003332316875458,0.25465449690818787
"Code of Conduct
The Shell Code of Conduc t explains how employees, contractors and anyone else acting on behalf of Shell must behave to live up to our 
business principles.",0.4632623791694641,0.3254017233848572,0.2113359272480011
"The Code of Conduct covers safety, anti-bribery and corruption, fair competition, human rights and other important areas.",0.530940055847168,0.33408603072166443,0.13497383892536163
"Shell employees, contractors and third parties can report any potential breaches of the Code of Conduct confidentially through several channels, 
including anonymously through a global helpline, operated by an independent provider.",0.5141561031341553,0.3750301003456116,0.11081379652023315
"The three most frequent categories of alleged Code of
Conduc t breaches raised via the Shell Global Helpline in 2022 related to harassment, conflict of interest and protection of assets.",0.3906255066394806,0.35514745116233826,0.25422704219818115
"We maintain a 
stringent no retaliation policy to protect any person making an allegation in good faith.",0.6438038349151611,0.20274361968040466,0.15345259010791779
"In November 2022, we issued the Do the Right Thing guidelines, which bring clarity and consistency to how we manage serious violations of our 
Code of Conduct.",0.5112335681915283,0.3115312457084656,0.17723514139652252
"The guidelines help staff to know when to report breaches of the Code of Conduct and feel safe and protected about doing 
so.",0.5108901262283325,0.3351536691188812,0.15395627915859222
"In 2022 there were:
1,790
reports to the Shell Global Helpline
216
employees or contractor staff subject to 
disciplinary action183
confirmed breaches of the Code of Conduct
53
people dismissed
Anti-bribery and corruption
Shell has rules on anti-bribery and corruption in its Code of Conduct and Ethics and Compliance Manual.",0.47538650035858154,0.450044184923172,0.07456928491592407
"Contractors and consultants are also 
required to act consistently with our Code of Conduc t when working on our behalf.",0.4128703773021698,0.3040846288204193,0.2830449342727661
"Shell has around 24,000 suppliers worldwide (see Supply chain).",0.5974859595298767,0.20300237834453583,0.19951167702674866
"Although our largest suppliers often have their own anti-bribery and corruption 
training programmes, smaller companies may lack the resources.",0.5792489051818848,0.21963389217853546,0.2011171579360962
"We offer free training in anti-bribery and anti-corruption practices to selected 
suppliers and contractors.",0.504252552986145,0.3523137867450714,0.14343364536762238
This training is available in 14 languages.,0.4792320728302002,0.27613338828086853,0.24463453888893127
"In 2022, we offered training to 503 third-party companies in 23 countries.",0.4132769703865051,0.29859137535095215,0.28813162446022034
Read more at www.shell.com/sustainability/transparency-and-sustainability-reporting/transparency-and-anti-corruption.,0.8058220148086548,0.12107792496681213,0.07310003787279129
"Protecting personal data
Shell respects the privacy of individuals and recognises that personal data belong to the individual.",0.4291180670261383,0.3037432134151459,0.2671387493610382
"We maintain a data privacy programme, a comprehensive governance structure and established reporting lines to ensure consistent levels of 
data protection across the Group.",0.6415395736694336,0.26646846532821655,0.09199196845293045
"Our staff and contractors receive clear guidance and training on the importance of managing data privacy 
risks.",0.38769757747650146,0.32730141282081604,0.2850010395050049
12 Shell Sustainability Report 2022,0.7916129231452942,0.10531061142683029,0.10307647287845612
"Sustainability at Achieving net-zero
Shell Our core values emissions Respecting nature Powering livesGenerating
shareholder valueOur performance
data Ck «- =
Whenever we acquire a company, we work to ensure they follow our privacy compliance framework and information management standards.",0.5094357132911682,0.2977605164051056,0.19280381500720978
Some of our acquired companies in new business sectors are not yet in full compliance with the Shell Control Framework.,0.4079866409301758,0.4060046672821045,0.18600863218307495
"We assess each 
company and put in place projects for them to achieve compliance, and provide regular updates on their progress.",0.4269598722457886,0.3379426598548889,0.2350974977016449
"In 2021, Shell's large file transfer system, supplied by a third party, was hacked by cyber criminals.",0.45405662059783936,0.3244490623474121,0.22149431705474854
"The incident resulted in Shell Turkey paying an 
administrative penalty in 2022 of around €13,000 to the Turkish data protection authority.",0.4910850524902344,0.3214011490345001,0.1875137835741043
Read more about Shell data privacy rules in our Annual Report and at www.shell.com/privacy.,0.584912121295929,0.25334036350250244,0.16174757480621338
"Cyber security
Shell is subjected to frequent cyber attacks.",0.6838133335113525,0.188816100358963,0.12737055122852325
"We continually measure and improve our cyber-security capabilities to reduce the likelihood of 
successful breaches.",0.4857276380062103,0.29606351256370544,0.21820887923240662
Our employees and contract staff receive regular mandatory training to protect our IT systems from threats.,0.3922277092933655,0.35736316442489624,0.25040918588638306
